Symbol,name,value,variable
gene615,sample5,182,A
gene615,sample6,439,B
gene615,sample7,279,B
gene615,sample8,201,B
gene615,sample9,117,B
gene615,sample10,273,B
gene616,sample1,51,A
gene616,sample2,30,A
gene616,sample3,21,A
gene616,sample4,50,A
gene616,sample5,30,A
gene616,sample6,9,B
gene616,sample7,103,B
gene616,sample8,52,B
gene616,sample9,80,B
gene616,sample10,36,B
gene617,sample1,110,A
gene617,sample2,119,A
gene617,sample3,93,A
gene617,sample4,111,A
gene617,sample5,62,A
gene617,sample6,144,B
gene617,sample7,38,B
gene617,sample8,65,B
gene617,sample9,62,B
gene617,sample10,96,B
gene618,sample1,288,A
gene618,sample2,241,A
gene618,sample3,90,A
gene618,sample4,151,A
gene618,sample5,455,A
gene618,sample6,226,B
gene618,sample7,221,B
gene618,sample8,273,B
gene618,sample9,417,B
gene618,sample10,411,B
gene619,sample1,612,A
gene619,sample2,598,A
gene619,sample3,424,A
gene619,sample4,521,A
gene619,sample5,279,A
gene619,sample6,503,B
gene619,sample7,452,B
gene619,sample8,491,B
gene619,sample9,433,B
gene619,sample10,596,B
gene620,sample1,1,A
gene620,sample2,2,A
gene620,sample3,6,A
gene620,sample4,8,A
gene620,sample5,0,A
gene620,sample6,5,B
gene620,sample7,1,B
gene620,sample8,3,B
gene620,sample9,2,B
gene620,sample10,10,B
gene621,sample1,6810,A
gene621,sample2,5093,A
gene621,sample3,5379,A
gene621,sample4,2798,A
gene621,sample5,3756,A
gene621,sample6,4611,B
gene621,sample7,3750,B
gene621,sample8,5195,B
gene621,sample9,8148,B
gene621,sample10,4719,B
gene622,sample1,123,A
gene622,sample2,79,A
gene622,sample3,134,A
gene622,sample4,111,A
gene622,sample5,87,A
gene622,sample6,189,B
gene622,sample7,130,B
gene622,sample8,99,B
gene622,sample9,159,B
gene622,sample10,102,B
gene623,sample1,383,A
gene623,sample2,448,A
gene623,sample3,976,A
gene623,sample4,670,A
gene623,sample5,596,A
gene623,sample6,287,B
gene623,sample7,849,B
gene623,sample8,346,B
gene623,sample9,300,B
gene623,sample10,1120,B
gene624,sample1,37,A
gene624,sample2,78,A
gene624,sample3,117,A
gene624,sample4,30,A
gene624,sample5,94,A
gene624,sample6,50,B
gene624,sample7,56,B
gene624,sample8,90,B
gene624,sample9,59,B
gene624,sample10,140,B
gene625,sample1,3182,A
gene625,sample2,2104,A
gene625,sample3,3236,A
gene625,sample4,2044,A
gene625,sample5,1594,A
gene625,sample6,676,B
gene625,sample7,1210,B
gene625,sample8,1393,B
gene625,sample9,1022,B
gene625,sample10,1329,B
gene626,sample1,81,A
gene626,sample2,64,A
gene626,sample3,136,A
gene626,sample4,141,A
gene626,sample5,139,A
gene626,sample6,46,B
gene626,sample7,59,B
gene626,sample8,91,B
gene626,sample9,90,B
gene626,sample10,69,B
gene627,sample1,0,A
gene627,sample2,0,A
gene627,sample3,0,A
gene627,sample4,0,A
gene627,sample5,0,A
gene627,sample6,0,B
gene627,sample7,0,B
gene627,sample8,0,B
gene627,sample9,0,B
gene627,sample10,0,B
gene628,sample1,29,A
gene628,sample2,7,A
gene628,sample3,10,A
gene628,sample4,37,A
gene628,sample5,7,A
gene628,sample6,6,B
gene628,sample7,41,B
gene628,sample8,15,B
gene628,sample9,18,B
gene628,sample10,2,B
gene629,sample1,14,A
gene629,sample2,27,A
gene629,sample3,29,A
gene629,sample4,24,A
gene629,sample5,11,A
gene629,sample6,12,B
gene629,sample7,29,B
gene629,sample8,16,B
gene629,sample9,31,B
gene629,sample10,35,B
gene630,sample1,808,A
gene630,sample2,1164,A
gene630,sample3,778,A
gene630,sample4,586,A
gene630,sample5,491,A
gene630,sample6,794,B
gene630,sample7,549,B
gene630,sample8,766,B
gene630,sample9,1436,B
gene630,sample10,830,B
gene631,sample1,73,A
gene631,sample2,51,A
gene631,sample3,84,A
gene631,sample4,40,A
gene631,sample5,37,A
gene631,sample6,141,B
gene631,sample7,145,B
gene631,sample8,131,B
gene631,sample9,79,B
gene631,sample10,76,B
gene632,sample1,0,A
gene632,sample2,0,A
gene632,sample3,0,A
gene632,sample4,0,A
gene632,sample5,1,A
gene632,sample6,0,B
gene632,sample7,0,B
gene632,sample8,0,B
gene632,sample9,0,B
gene632,sample10,0,B
gene633,sample1,2589,A
gene633,sample2,6504,A
gene633,sample3,4234,A
gene633,sample4,3365,A
gene633,sample5,5695,A
gene633,sample6,3681,B
gene633,sample7,1885,B
gene633,sample8,2223,B
gene633,sample9,3888,B
gene633,sample10,2829,B
gene634,sample1,102,A
gene634,sample2,318,A
gene634,sample3,247,A
gene634,sample4,72,A
gene634,sample5,185,A
gene634,sample6,151,B
gene634,sample7,141,B
gene634,sample8,252,B
gene634,sample9,112,B
gene634,sample10,173,B
gene635,sample1,100,A
gene635,sample2,143,A
gene635,sample3,126,A
gene635,sample4,142,A
gene635,sample5,177,A
gene635,sample6,188,B
gene635,sample7,220,B
gene635,sample8,164,B
gene635,sample9,112,B
gene635,sample10,206,B
gene636,sample1,76,A
gene636,sample2,81,A
gene636,sample3,51,A
gene636,sample4,74,A
gene636,sample5,106,A
gene636,sample6,53,B
gene636,sample7,74,B
gene636,sample8,48,B
gene636,sample9,45,B
gene636,sample10,65,B
gene637,sample1,36,A
gene637,sample2,23,A
gene637,sample3,18,A
gene637,sample4,39,A
gene637,sample5,11,A
gene637,sample6,11,B
gene637,sample7,18,B
gene637,sample8,23,B
gene637,sample9,39,B
gene637,sample10,17,B
gene638,sample1,146,A
gene638,sample2,188,A
gene638,sample3,140,A
gene638,sample4,137,A
gene638,sample5,120,A
gene638,sample6,106,B
gene638,sample7,171,B
gene638,sample8,204,B
gene638,sample9,212,B
gene638,sample10,230,B
gene639,sample1,1074,A
gene639,sample2,656,A
gene639,sample3,1129,A
gene639,sample4,1723,A
gene639,sample5,1038,A
gene639,sample6,937,B
gene639,sample7,1635,B
gene639,sample8,1415,B
gene639,sample9,901,B
gene639,sample10,1054,B
gene640,sample1,11,A
gene640,sample2,0,A
gene640,sample3,2,A
gene640,sample4,2,A
gene640,sample5,0,A
gene640,sample6,0,B
gene640,sample7,0,B
gene640,sample8,2,B
gene640,sample9,0,B
gene640,sample10,10,B
gene641,sample1,205,A
gene641,sample2,61,A
gene641,sample3,141,A
gene641,sample4,104,A
gene641,sample5,104,A
gene641,sample6,63,B
gene641,sample7,241,B
gene641,sample8,134,B
gene641,sample9,119,B
gene641,sample10,142,B
gene642,sample1,267,A
gene642,sample2,248,A
gene642,sample3,202,A
gene642,sample4,126,A
gene642,sample5,273,A
gene642,sample6,413,B
gene642,sample7,181,B
gene642,sample8,126,B
gene642,sample9,391,B
gene642,sample10,464,B
gene643,sample1,730,A
gene643,sample2,1452,A
gene643,sample3,1445,A
gene643,sample4,1302,A
gene643,sample5,788,A
gene643,sample6,1260,B
gene643,sample7,704,B
gene643,sample8,1889,B
gene643,sample9,1438,B
gene643,sample10,984,B
gene644,sample1,64,A
gene644,sample2,113,A
gene644,sample3,126,A
gene644,sample4,144,A
gene644,sample5,223,A
gene644,sample6,133,B
gene644,sample7,133,B
gene644,sample8,174,B
gene644,sample9,116,B
gene644,sample10,57,B
gene645,sample1,787,A
gene645,sample2,469,A
gene645,sample3,210,A
gene645,sample4,906,A
gene645,sample5,459,A
gene645,sample6,569,B
gene645,sample7,779,B
gene645,sample8,774,B
gene645,sample9,637,B
gene645,sample10,382,B
gene646,sample1,409,A
gene646,sample2,672,A
gene646,sample3,382,A
gene646,sample4,352,A
gene646,sample5,273,A
gene646,sample6,314,B
gene646,sample7,751,B
gene646,sample8,347,B
gene646,sample9,315,B
gene646,sample10,310,B
gene647,sample1,160,A
gene647,sample2,125,A
gene647,sample3,181,A
gene647,sample4,120,A
gene647,sample5,106,A
gene647,sample6,137,B
gene647,sample7,90,B
gene647,sample8,183,B
gene647,sample9,147,B
gene647,sample10,117,B
gene648,sample1,108,A
gene648,sample2,229,A
gene648,sample3,75,A
gene648,sample4,268,A
gene648,sample5,173,A
gene648,sample6,123,B
gene648,sample7,262,B
gene648,sample8,256,B
gene648,sample9,385,B
gene648,sample10,194,B
gene649,sample1,411,A
gene649,sample2,343,A
gene649,sample3,677,A
gene649,sample4,306,A
gene649,sample5,206,A
gene649,sample6,212,B
gene649,sample7,302,B
gene649,sample8,250,B
gene649,sample9,559,B
gene649,sample10,414,B
gene650,sample1,78,A
gene650,sample2,94,A
gene650,sample3,79,A
gene650,sample4,68,A
gene650,sample5,83,A
gene650,sample6,85,B
gene650,sample7,100,B
gene650,sample8,49,B
gene650,sample9,82,B
gene650,sample10,49,B
gene651,sample1,3,A
gene651,sample2,8,A
gene651,sample3,45,A
gene651,sample4,19,A
gene651,sample5,21,A
gene651,sample6,16,B
gene651,sample7,37,B
gene651,sample8,7,B
gene651,sample9,4,B
gene651,sample10,11,B
gene652,sample1,4,A
gene652,sample2,5,A
gene652,sample3,3,A
gene652,sample4,1,A
gene652,sample5,0,A
gene652,sample6,0,B
gene652,sample7,2,B
gene652,sample8,0,B
gene652,sample9,0,B
gene652,sample10,0,B
gene653,sample1,19,A
gene653,sample2,1,A
gene653,sample3,8,A
gene653,sample4,13,A
gene653,sample5,4,A
gene653,sample6,2,B
gene653,sample7,16,B
gene653,sample8,9,B
gene653,sample9,2,B
gene653,sample10,8,B
gene654,sample1,1059,A
gene654,sample2,1069,A
gene654,sample3,1148,A
gene654,sample4,1221,A
gene654,sample5,321,A
gene654,sample6,1282,B
gene654,sample7,901,B
gene654,sample8,1045,B
gene654,sample9,634,B
gene654,sample10,1237,B
gene655,sample1,3,A
gene655,sample2,2,A
gene655,sample3,10,A
gene655,sample4,2,A
gene655,sample5,16,A
gene655,sample6,6,B
gene655,sample7,5,B
gene655,sample8,6,B
gene655,sample9,25,B
gene655,sample10,5,B
gene656,sample1,433,A
gene656,sample2,451,A
gene656,sample3,673,A
gene656,sample4,507,A
gene656,sample5,466,A
gene656,sample6,271,B
gene656,sample7,285,B
gene656,sample8,496,B
gene656,sample9,237,B
gene656,sample10,726,B
gene657,sample1,108,A
gene657,sample2,261,A
gene657,sample3,231,A
gene657,sample4,123,A
gene657,sample5,195,A
gene657,sample6,85,B
gene657,sample7,181,B
gene657,sample8,286,B
gene657,sample9,259,B
gene657,sample10,111,B
gene658,sample1,0,A
gene658,sample2,0,A
gene658,sample3,0,A
gene658,sample4,0,A
gene658,sample5,0,A
gene658,sample6,0,B
gene658,sample7,0,B
gene658,sample8,4,B
gene658,sample9,0,B
gene658,sample10,1,B
gene659,sample1,24,A
gene659,sample2,17,A
gene659,sample3,35,A
gene659,sample4,12,A
gene659,sample5,7,A
gene659,sample6,10,B
gene659,sample7,33,B
gene659,sample8,23,B
gene659,sample9,8,B
gene659,sample10,15,B
gene660,sample1,0,A
gene660,sample2,0,A
gene660,sample3,0,A
gene660,sample4,0,A
gene660,sample5,0,A
gene660,sample6,0,B
gene660,sample7,2,B
gene660,sample8,0,B
gene660,sample9,0,B
gene660,sample10,0,B
gene661,sample1,1,A
gene661,sample2,6,A
gene661,sample3,5,A
gene661,sample4,3,A
gene661,sample5,12,A
gene661,sample6,1,B
gene661,sample7,4,B
gene661,sample8,5,B
gene661,sample9,8,B
gene661,sample10,2,B
gene662,sample1,13,A
gene662,sample2,10,A
gene662,sample3,9,A
gene662,sample4,13,A
gene662,sample5,6,A
gene662,sample6,14,B
gene662,sample7,6,B
gene662,sample8,7,B
gene662,sample9,4,B
gene662,sample10,9,B
gene663,sample1,509,A
gene663,sample2,259,A
gene663,sample3,313,A
gene663,sample4,258,A
gene663,sample5,607,A
gene663,sample6,700,B
gene663,sample7,489,B
gene663,sample8,309,B
gene663,sample9,293,B
gene663,sample10,395,B
gene664,sample1,341,A
gene664,sample2,320,A
gene664,sample3,427,A
gene664,sample4,137,A
gene664,sample5,585,A
gene664,sample6,418,B
gene664,sample7,216,B
gene664,sample8,156,B
gene664,sample9,229,B
gene664,sample10,272,B
gene665,sample1,1698,A
gene665,sample2,2371,A
gene665,sample3,1134,A
gene665,sample4,2037,A
gene665,sample5,1529,A
gene665,sample6,1755,B
gene665,sample7,1292,B
gene665,sample8,3011,B
gene665,sample9,1746,B
gene665,sample10,2418,B
gene666,sample1,25,A
gene666,sample2,42,A
gene666,sample3,22,A
gene666,sample4,9,A
gene666,sample5,8,A
gene666,sample6,30,B
gene666,sample7,19,B
gene666,sample8,31,B
gene666,sample9,22,B
gene666,sample10,18,B
gene667,sample1,90,A
gene667,sample2,228,A
gene667,sample3,113,A
gene667,sample4,233,A
gene667,sample5,145,A
gene667,sample6,184,B
gene667,sample7,201,B
gene667,sample8,325,B
gene667,sample9,187,B
gene667,sample10,325,B
gene668,sample1,565,A
gene668,sample2,305,A
gene668,sample3,574,A
gene668,sample4,383,A
gene668,sample5,478,A
gene668,sample6,211,B
gene668,sample7,411,B
gene668,sample8,618,B
gene668,sample9,308,B
gene668,sample10,495,B
gene669,sample1,1802,A
gene669,sample2,2001,A
gene669,sample3,986,A
gene669,sample4,1771,A
gene669,sample5,3074,A
gene669,sample6,2578,B
gene669,sample7,2729,B
gene669,sample8,2227,B
gene669,sample9,2296,B
gene669,sample10,894,B
gene670,sample1,145,A
gene670,sample2,110,A
gene670,sample3,107,A
gene670,sample4,127,A
gene670,sample5,171,A
gene670,sample6,170,B
gene670,sample7,64,B
gene670,sample8,188,B
gene670,sample9,145,B
gene670,sample10,104,B
gene671,sample1,481,A
gene671,sample2,519,A
gene671,sample3,299,A
gene671,sample4,626,A
gene671,sample5,405,A
gene671,sample6,411,B
gene671,sample7,699,B
gene671,sample8,540,B
gene671,sample9,685,B
gene671,sample10,329,B
gene672,sample1,2706,A
gene672,sample2,1200,A
gene672,sample3,1585,A
gene672,sample4,1417,A
gene672,sample5,1680,A
gene672,sample6,2547,B
gene672,sample7,3724,B
gene672,sample8,1479,B
gene672,sample9,2600,B
gene672,sample10,1400,B
gene673,sample1,84,A
gene673,sample2,106,A
gene673,sample3,90,A
gene673,sample4,91,A
gene673,sample5,50,A
gene673,sample6,40,B
gene673,sample7,37,B
gene673,sample8,65,B
gene673,sample9,80,B
gene673,sample10,38,B
gene674,sample1,6,A
gene674,sample2,10,A
gene674,sample3,9,A
gene674,sample4,22,A
gene674,sample5,24,A
gene674,sample6,12,B
gene674,sample7,15,B
gene674,sample8,4,B
gene674,sample9,20,B
gene674,sample10,24,B
gene675,sample1,6578,A
gene675,sample2,5489,A
gene675,sample3,5906,A
gene675,sample4,5224,A
gene675,sample5,3771,A
gene675,sample6,7998,B
gene675,sample7,3087,B
gene675,sample8,5337,B
gene675,sample9,7763,B
gene675,sample10,3665,B
gene676,sample1,760,A
gene676,sample2,911,A
gene676,sample3,999,A
gene676,sample4,579,A
gene676,sample5,835,A
gene676,sample6,1188,B
gene676,sample7,984,B
gene676,sample8,1019,B
gene676,sample9,1243,B
gene676,sample10,1066,B
gene677,sample1,192,A
gene677,sample2,189,A
gene677,sample3,126,A
gene677,sample4,106,A
gene677,sample5,125,A
gene677,sample6,168,B
gene677,sample7,117,B
gene677,sample8,212,B
gene677,sample9,135,B
gene677,sample10,104,B
gene678,sample1,0,A
gene678,sample2,2,A
gene678,sample3,7,A
gene678,sample4,8,A
gene678,sample5,10,A
gene678,sample6,2,B
gene678,sample7,8,B
gene678,sample8,4,B
gene678,sample9,17,B
gene678,sample10,4,B
gene679,sample1,1,A
gene679,sample2,6,A
gene679,sample3,9,A
gene679,sample4,11,A
gene679,sample5,12,A
gene679,sample6,8,B
gene679,sample7,3,B
gene679,sample8,11,B
gene679,sample9,5,B
gene679,sample10,5,B
gene680,sample1,3268,A
gene680,sample2,4818,A
gene680,sample3,4961,A
gene680,sample4,5759,A
gene680,sample5,2886,A
gene680,sample6,4437,B
gene680,sample7,4836,B
gene680,sample8,7279,B
gene680,sample9,3387,B
gene680,sample10,5065,B
gene681,sample1,1,A
gene681,sample2,4,A
gene681,sample3,24,A
gene681,sample4,13,A
gene681,sample5,3,A
gene681,sample6,2,B
gene681,sample7,17,B
gene681,sample8,2,B
gene681,sample9,3,B
gene681,sample10,18,B
gene682,sample1,1184,A
gene682,sample2,1566,A
gene682,sample3,1426,A
gene682,sample4,2597,A
gene682,sample5,1739,A
gene682,sample6,1129,B
gene682,sample7,1248,B
gene682,sample8,1212,B
gene682,sample9,1458,B
gene682,sample10,2658,B
gene683,sample1,0,A
gene683,sample2,2,A
gene683,sample3,2,A
gene683,sample4,0,A
gene683,sample5,0,A
gene683,sample6,1,B
gene683,sample7,1,B
gene683,sample8,0,B
gene683,sample9,0,B
gene683,sample10,0,B
gene684,sample1,33,A
gene684,sample2,13,A
gene684,sample3,46,A
gene684,sample4,23,A
gene684,sample5,21,A
gene684,sample6,36,B
gene684,sample7,29,B
gene684,sample8,63,B
gene684,sample9,28,B
gene684,sample10,15,B
gene685,sample1,58,A
gene685,sample2,49,A
gene685,sample3,47,A
gene685,sample4,84,A
gene685,sample5,78,A
gene685,sample6,23,B
gene685,sample7,47,B
gene685,sample8,53,B
gene685,sample9,32,B
gene685,sample10,28,B
gene686,sample1,244,A
gene686,sample2,303,A
gene686,sample3,304,A
gene686,sample4,289,A
gene686,sample5,276,A
gene686,sample6,465,B
gene686,sample7,310,B
gene686,sample8,99,B
gene686,sample9,230,B
gene686,sample10,307,B
gene687,sample1,62,A
gene687,sample2,61,A
gene687,sample3,44,A
gene687,sample4,57,A
gene687,sample5,38,A
gene687,sample6,29,B
gene687,sample7,32,B
gene687,sample8,37,B
gene687,sample9,27,B
gene687,sample10,44,B
gene688,sample1,2364,A
gene688,sample2,1097,A
gene688,sample3,1270,A
gene688,sample4,1072,A
gene688,sample5,938,A
gene688,sample6,2259,B
gene688,sample7,1001,B
gene688,sample8,1230,B
gene688,sample9,1353,B
gene688,sample10,839,B
gene689,sample1,6,A
gene689,sample2,9,A
gene689,sample3,4,A
gene689,sample4,7,A
gene689,sample5,14,A
gene689,sample6,3,B
gene689,sample7,3,B
gene689,sample8,11,B
gene689,sample9,14,B
gene689,sample10,12,B
gene690,sample1,108,A
gene690,sample2,187,A
gene690,sample3,119,A
gene690,sample4,62,A
gene690,sample5,169,A
gene690,sample6,170,B
gene690,sample7,123,B
gene690,sample8,76,B
gene690,sample9,141,B
gene690,sample10,137,B
gene691,sample1,2879,A
gene691,sample2,2777,A
gene691,sample3,1462,A
gene691,sample4,1439,A
gene691,sample5,2893,A
gene691,sample6,3225,B
gene691,sample7,2139,B
gene691,sample8,1960,B
gene691,sample9,3313,B
gene691,sample10,2600,B
gene692,sample1,3034,A
gene692,sample2,2468,A
gene692,sample3,2796,A
gene692,sample4,3139,A
gene692,sample5,2074,A
gene692,sample6,2889,B
gene692,sample7,2100,B
gene692,sample8,1822,B
gene692,sample9,1789,B
gene692,sample10,2035,B
gene693,sample1,1254,A
gene693,sample2,1361,A
gene693,sample3,550,A
gene693,sample4,894,A
gene693,sample5,605,A
gene693,sample6,591,B
gene693,sample7,2160,B
gene693,sample8,1324,B
gene693,sample9,713,B
gene693,sample10,952,B
gene694,sample1,25,A
gene694,sample2,26,A
gene694,sample3,5,A
gene694,sample4,20,A
gene694,sample5,14,A
gene694,sample6,9,B
gene694,sample7,31,B
gene694,sample8,14,B
gene694,sample9,35,B
gene694,sample10,14,B
gene695,sample1,2076,A
gene695,sample2,5505,A
gene695,sample3,2501,A
gene695,sample4,3380,A
gene695,sample5,1501,A
gene695,sample6,3591,B
gene695,sample7,4057,B
gene695,sample8,1402,B
gene695,sample9,2312,B
gene695,sample10,2304,B
gene696,sample1,22,A
gene696,sample2,30,A
gene696,sample3,9,A
gene696,sample4,36,A
gene696,sample5,39,A
gene696,sample6,20,B
gene696,sample7,21,B
gene696,sample8,44,B
gene696,sample9,17,B
gene696,sample10,26,B
gene697,sample1,84,A
gene697,sample2,77,A
gene697,sample3,132,A
gene697,sample4,114,A
gene697,sample5,81,A
gene697,sample6,193,B
gene697,sample7,73,B
gene697,sample8,116,B
gene697,sample9,120,B
gene697,sample10,65,B
gene698,sample1,395,A
gene698,sample2,937,A
gene698,sample3,1190,A
gene698,sample4,494,A
gene698,sample5,306,A
gene698,sample6,566,B
gene698,sample7,400,B
gene698,sample8,592,B
gene698,sample9,714,B
gene698,sample10,710,B
gene699,sample1,16,A
gene699,sample2,24,A
gene699,sample3,19,A
gene699,sample4,4,A
gene699,sample5,6,A
gene699,sample6,12,B
gene699,sample7,4,B
gene699,sample8,22,B
gene699,sample9,3,B
gene699,sample10,7,B
gene700,sample1,205,A
gene700,sample2,427,A
gene700,sample3,402,A
gene700,sample4,244,A
gene700,sample5,442,A
gene700,sample6,432,B
gene700,sample7,385,B
gene700,sample8,337,B
gene700,sample9,199,B
gene700,sample10,243,B
gene701,sample1,123,A
gene701,sample2,52,A
gene701,sample3,80,A
gene701,sample4,34,A
gene701,sample5,89,A
gene701,sample6,80,B
gene701,sample7,43,B
gene701,sample8,61,B
gene701,sample9,207,B
gene701,sample10,88,B
gene702,sample1,2,A
gene702,sample2,36,A
gene702,sample3,15,A
gene702,sample4,21,A
gene702,sample5,25,A
gene702,sample6,2,B
gene702,sample7,19,B
gene702,sample8,19,B
gene702,sample9,10,B
gene702,sample10,17,B
gene703,sample1,71,A
gene703,sample2,45,A
gene703,sample3,28,A
gene703,sample4,87,A
gene703,sample5,42,A
gene703,sample6,25,B
gene703,sample7,27,B
gene703,sample8,27,B
gene703,sample9,58,B
gene703,sample10,20,B
gene704,sample1,0,A
gene704,sample2,0,A
gene704,sample3,0,A
gene704,sample4,0,A
gene704,sample5,0,A
gene704,sample6,0,B
gene704,sample7,0,B
gene704,sample8,0,B
gene704,sample9,0,B
gene704,sample10,0,B
gene705,sample1,14495,A
gene705,sample2,8255,A
gene705,sample3,12092,A
gene705,sample4,8137,A
gene705,sample5,7579,A
gene705,sample6,11285,B
gene705,sample7,11491,B
gene705,sample8,7111,B
gene705,sample9,10760,B
gene705,sample10,9628,B
gene706,sample1,95,A
gene706,sample2,270,A
gene706,sample3,191,A
gene706,sample4,119,A
gene706,sample5,201,A
gene706,sample6,213,B
gene706,sample7,159,B
gene706,sample8,107,B
gene706,sample9,173,B
gene706,sample10,109,B
gene707,sample1,470,A
gene707,sample2,512,A
gene707,sample3,413,A
gene707,sample4,668,A
gene707,sample5,870,A
gene707,sample6,784,B
gene707,sample7,490,B
gene707,sample8,866,B
gene707,sample9,824,B
gene707,sample10,837,B
gene708,sample1,77,A
gene708,sample2,46,A
gene708,sample3,35,A
